statistics_code,jahr,1_variable_code,2_variable_code,ICD-2,anzahl
23131,2023,DINSG,ICD10C,ICD10-G01,-
23131,2022,DINSG,ICD10C,ICD10-D65,38
23131,2021,DINSG,ICD10C,ICD10-K60,25777
23131,2019,DINSG,ICD10C,ICD10-R02,4389
23131,2017,DINSG,ICD10C,ICD10-L29,1300
23131,2021,DINSG,ICD10C,ICD10-Z55,-
23131,2022,DINSG,ICD10C,ICD10-R14,1078
23131,2017,DINSG,ICD10C,ICD10-Z62,5
23131,2019,DINSG,ICD10C,ICD10-Q92,33
23131,2023,DINSG,ICD10C,ICD10-F91,2311
23131,2015,DINSG,ICD10C,ICD10-Q82,2095
23131,2023,DINSG,ICD10C,ICD10-P70,7795
23131,2014,DINSG,ICD10C,ICD10-P54,479
23131,2018,DINSG,ICD10C,ICD10-T34,122
23131,2014,DINSG,ICD10C,ICD10-D35,6893
23131,2023,DINSG,ICD10C,ICD10-T66,100
23131,2022,DINSG,ICD10C,ICD10-C45,4150
23131,2015,DINSG,ICD10C,ICD10-E63,80
23131,2017,DINSG,ICD10C,ICD10-M49,-
23131,2015,DINSG,ICD10C,ICD10-T58,3481
23131,2015,DINSG,ICD10C,ICD10-F83,2251
23131,2023,DINSG,ICD10C,ICD10-E71,630
23131,2020,DINSG,ICD10C,ICD10-S31,3001
23131,2014,DINSG,ICD10C,ICD10-S04,138
23131,2018,DINSG,ICD10C,ICD10-D45,494
23131,2021,DINSG,ICD10C,ICD10-P76,155
23131,2020,DINSG,ICD10C,ICD10-H58,-
23131,2022,DINSG,ICD10C,ICD10-B25,1527
23131,2019,DINSG,ICD10C,ICD10-G03,1951
23131,2020,DINSG,ICD10C,ICD10-G12,9191
23131,2023,DINSG,ICD10C,ICD10-Q90,394
23131,2018,DINSG,ICD10C,ICD10-S14,1438
23131,2023,DINSG,ICD10C,ICD10-D51,2022
23131,2020,DINSG,ICD10C,ICD10-T51,776
23131,2014,DINSG,ICD10C,ICD10-E55,137
23131,2014,DINSG,ICD10C,ICD10-R94,5124
23131,2019,DINSG,ICD10C,ICD10-I69,41
23131,2015,DINSG,ICD10C,ICD10-S12,10077
23131,2023,DINSG,ICD10C,ICD10-R00,23101
23131,2020,DINSG,ICD10C,ICD10-I78,821
23131,2021,DINSG,ICD10C,ICD10-L80,24
23131,2016,DINSG,ICD10C,ICD10-J65,26
23131,2018,DINSG,ICD10C,ICD10-E65,3254
23131,2019,DINSG,ICD10C,ICD10-F93,4828
23131,2021,DINSG,ICD10C,ICD10-B17,1494
23131,2021,DINSG,ICD10C,ICD10-G05,-
23131,2019,DINSG,ICD10C,ICD10-S49,26
23131,2018,DINSG,ICD10C,ICD10-O69,13203
23131,2014,DINSG,ICD10C,ICD10-N39,139270
23131,2015,DINSG,ICD10C,ICD10-N23,9960
23131,2017,DINSG,ICD10C,ICD10-A04,43036
23131,2021,DINSG,ICD10C,ICD10-F95,879
23131,2018,DINSG,ICD10C,ICD10-N49,5749
23131,2014,DINSG,ICD10C,ICD10-I23,191
23131,2018,DINSG,ICD10C,ICD10-K73,364
23131,2020,DINSG,ICD10C,ICD10-R12,304
23131,2017,DINSG,ICD10C,ICD10-B24,178
23131,2021,DINSG,ICD10C,ICD10-H25,53446
23131,2019,DINSG,ICD10C,ICD10-T69,22
23131,2019,DINSG,ICD10C,ICD10-N33,-
23131,2015,DINSG,ICD10C,ICD10-R19,4905
23131,2023,DINSG,ICD10C,ICD10-Q05,635
23131,2016,DINSG,ICD10C,ICD10-R03,501
23131,2023,DINSG,ICD10C,ICD10-O75,10684
23131,2018,DINSG,ICD10C,ICD10-I33,9166
23131,2014,DINSG,ICD10C,ICD10-K63,30062
23131,2015,DINSG,ICD10C,ICD10-O43,2618
23131,2016,DINSG,ICD10C,ICD10-T43,5287
23131,2014,DINSG,ICD10C,ICD10-H03,-
23131,2021,DINSG,ICD10C,ICD10-E75,1450
23131,2019,DINSG,ICD10C,ICD10-R29,12107
23131,2015,DINSG,ICD10C,ICD10-T59,3264
23131,2017,DINSG,ICD10C,ICD10-Z89,6
23131,2020,DINSG,ICD10C,ICD10-S32,92412
23131,2021,DINSG,ICD10C,ICD10-I45,5285
23131,2022,DINSG,ICD10C,ICD10-L05,19359
23131,2023,DINSG,ICD10C,ICD10-R25,2512
23131,2016,DINSG,ICD10C,ICD10-Q93,138
23131,2017,DINSG,ICD10C,ICD10-C44,81826
23131,2020,DINSG,ICD10C,ICD10-O62,22087
23131,2018,DINSG,ICD10C,ICD10-L93,1216
23131,2021,DINSG,ICD10C,ICD10-D55,115
23131,2022,DINSG,ICD10C,ICD10-N45,14305
23131,2021,DINSG,ICD10C,ICD10-J65,14
23131,2018,DINSG,ICD10C,ICD10-R19,3942
23131,2014,DINSG,ICD10C,ICD10-F73,111
23131,2017,DINSG,ICD10C,ICD10-T53,29
23131,2014,DINSG,ICD10C,ICD10-L83,18
23131,2019,DINSG,ICD10C,ICD10-R03,498
23131,2020,DINSG,ICD10C,ICD10-S58,28
23131,2016,DINSG,ICD10C,ICD10-T69,29
23131,2014,DINSG,ICD10C,ICD10-J69,31285
23131,2014,DINSG,ICD10C,ICD10-G93,12796
23131,2018,DINSG,ICD10C,ICD10-M03,-
23131,2019,DINSG,ICD10C,ICD10-Q93,191
23131,2014,DINSG,ICD10C,ICD10-Q99,72
23131,2015,DINSG,ICD10C,ICD10-Q83,3842
23131,2018,DINSG,ICD10C,ICD10-H13,-
23131,2018,DINSG,ICD10C,ICD10-F83,2527
23131,2020,DINSG,ICD10C,ICD10-T78,30750
23131,2019,DINSG,ICD10C,ICD10-J63,82
23131,2022,DINSG,ICD10C,ICD10-M25,32821
23131,2021,DINSG,ICD10C,ICD10-K85,51456
23131,2014,DINSG,ICD10C,ICD10-N13,120592
23131,2015,DINSG,ICD10C,ICD10-I33,7700
23131,2016,DINSG,ICD10C,ICD10-S23,822
23131,2020,DINSG,ICD10C,ICD10-Z88,4
23131,2015,DINSG,ICD10C,ICD10-S39,7026
23131,2023,DINSG,ICD10C,ICD10-P95,234
23131,2014,DINSG,ICD10C,ICD10-I49,54666
23131,2018,DINSG,ICD10C,ICD10-N23,7940
23131,2017,DINSG,ICD10C,ICD10-G14,4
23131,2018,DINSG,ICD10C,ICD10-Z42,471
23131,2023,DINSG,ICD10C,UNBEKANNT,262
23131,2023,DINSG,ICD10C,ICD10-J85,3244
23131,2020,DINSG,ICD10C,ICD10-F19,26160
23131,2016,DINSG,ICD10C,ICD10-M13,7598
23131,2020,DINSG,ICD10C,ICD10-K92,54409
23131,2014,DINSG,ICD10C,ICD10-Z32,-
23131,2020,DINSG,ICD10C,ICD10-A03,43
23131,2016,DINSG,ICD10C,ICD10-C34,193697
23131,2020,DINSG,ICD10C,ICD10-O88,135
23131,2020,DINSG,ICD10C,ICD10-Q18,3802
23131,2020,DINSG,ICD10C,ICD10-D89,436
23131,2015,DINSG,ICD10C,ICD10-N49,5512
23131,2016,DINSG,ICD10C,ICD10-N33,-
23131,2020,DINSG,ICD10C,ICD10-B23,86
23131,2019,DINSG,ICD10C,ICD10-K83,34510
23131,2017,DINSG,ICD10C,ICD10-S59,67
23131,2020,DINSG,ICD10C,ICD10-L02,44423
23131,2023,DINSG,ICD10C,ICD10-A16,1100
23131,2022,DINSG,ICD10C,ICD10-H35,27262
23131,2017,DINSG,ICD10C,ICD10-P83,1416
23131,2015,DINSG,ICD10C,ICD10-A94,1
23131,2017,DINSG,ICD10C,ICD10-D64,18644
23131,2015,DINSG,ICD10C,ICD10-O69,13731
23131,2020,DINSG,ICD10C,ICD10-N42,2082
23131,2015,DINSG,ICD10C,ICD10-K73,231
23131,2020,DINSG,ICD10C,UNBEKANNT,143
23131,2021,DINSG,ICD10C,ICD10-T44,429
23131,2014,DINSG,ICD10C,ICD10-Z58,-
23131,2023,DINSG,ICD10C,ICD10-M35,12490
23131,2020,DINSG,ICD10C,ICD10-Z62,-
23131,2016,DINSG,ICD10C,ICD10-S49,39
23131,2017,DINSG,ICD10C,ICD10-S33,1264
23131,2020,DINSG,ICD10C,ICD10-B49,76
23131,2015,DINSG,ICD10C,ICD10-M03,-
23131,2023,DINSG,ICD10C,ICD10-Z75,66
23131,2017,DINSG,ICD10C,ICD10-E84,4927
23131,2015,DINSG,ICD10C,ICD10-L93,1297
23131,2017,DINSG,ICD10C,ICD10-T79,5723
23131,2020,DINSG,ICD10C,ICD10-M22,9604
23131,2015,DINSG,ICD10C,ICD10-Z42,768
23131,2014,DINSG,ICD10C,ICD10-M19,41598
23131,2019,DINSG,ICD10C,ICD10-M13,6556
23131,2020,DINSG,ICD10C,ICD10-C69,4055
23131,2016,DINSG,ICD10C,ICD10-R29,12315
23131,2019,DINSG,ICD10C,ICD10-Z52,2682
23131,2014,DINSG,ICD10C,ICD10-J43,3054
23131,2017,DINSG,ICD10C,ICD10-R13,11975
23131,2020,DINSG,ICD10C,ICD10-G13,-
23131,2015,DINSG,ICD10C,ICD10-D44,2507
23131,2014,DINSG,ICD10C,ICD10-U43,-
23131,2017,DINSG,ICD10C,ICD10-M24,23395
23131,2023,DINSG,ICD10C,ICD10-Z74,301
23131,2023,DINSG,ICD10C,ICD10-F06,18043
23131,2018,DINSG,ICD10C,ICD10-A94,3
23131,2021,DINSG,ICD10C,ICD10-S25,172
23131,2015,DINSG,ICD10C,ICD10-Z43,3627
23131,2022,DINSG,ICD10C,ICD10-A06,64
23131,2020,DINSG,ICD10C,ICD10-K09,1519
23131,2020,DINSG,ICD10C,ICD10-H33,32923
23131,2019,DINSG,ICD10C,ICD10-Z53,283
23131,2019,DINSG,ICD10C,ICD10-F94,1933
23131,2016,DINSG,ICD10C,ICD10-G04,9090
23131,2018,DINSG,ICD10C,ICD10-B04,-
23131,2021,DINSG,ICD10C,ICD10-T45,930
23131,2020,DINSG,ICD10C,ICD10-E83,3017
23131,2015,DINSG,ICD10C,ICD10-E64,1
23131,2023,DINSG,ICD10C,ICD10-D76,597
23131,2017,DINSG,ICD10C,ICD10-N44,6859
23131,2023,DINSG,ICD10C,ICD10-H46,3270
23131,2020,DINSG,ICD10C,ICD10-L29,913
23131,2014,DINSG,ICD10C,ICD10-S03,744
23131,2021,DINSG,ICD10C,ICD10-P75,-
23131,2019,DINSG,ICD10C,ICD10-E74,1684
23131,2022,DINSG,ICD10C,ICD10-B26,40
23131,2020,DINSG,ICD10C,ICD10-D63,-
23131,2023,DINSG,ICD10C,ICD10-C56,23693
23131,2022,DINSG,ICD10C,ICD10-T55,262
23131,2016,DINSG,ICD10C,ICD10-E74,1997
23131,2016,DINSG,ICD10C,ICD10-F94,1950
23131,2015,DINSG,ICD10C,ICD10-B04,-
23131,2020,DINSG,ICD10C,ICD10-C43,22739
23131,2023,DINSG,ICD10C,ICD10-I66,676
23131,2014,DINSG,ICD10C,ICD10-A84,339
23131,2018,DINSG,ICD10C,ICD10-T33,48
23131,2023,DINSG,ICD10C,ICD10-B36,54
23131,2023,DINSG,ICD10C,ICD10-J86,11973
23131,2020,DINSG,ICD10C,ICD10-M49,-
23131,2016,DINSG,ICD10C,ICD10-M14,-
23131,2021,DINSG,ICD10C,ICD10-Q95,3
23131,2017,DINSG,ICD10C,ICD10-H34,9506
23131,2022,DINSG,ICD10C,ICD10-Z64,17
23131,2019,DINSG,ICD10C,ICD10-C34,196405
23131,2014,DINSG,ICD10C,ICD10-T23,2818
23131,2020,DINSG,ICD10C,ICD10-K93,-
23131,2016,DINSG,ICD10C,ICD10-Z53,349
23131,2017,DINSG,ICD10C,ICD10-O64,26079
23131,2021,DINSG,ICD10C,ICD10-R05,3635
23131,2015,DINSG,ICD10C,ICD10-C24,7984
23131,2018,DINSG,ICD10C,ICD10-F84,2788
23131,2022,DINSG,ICD10C,ICD10-C20,49366
23131,2014,DINSG,ICD10C,ICD10-O33,5864
23131,2015,DINSG,ICD10C,ICD10-T33,38
23131,2021,DINSG,ICD10C,ICD10-M15,3165
23131,2023,DINSG,ICD10C,ICD10-G00,1888
23131,2014,DINSG,ICD10C,ICD10-E54,-
23131,2019,DINSG,ICD10C,ICD10-J64,81
23131,2014,DINSG,ICD10C,ICD10-T49,38
23131,2015,DINSG,ICD10C,ICD10-S13,16186
23131,2015,DINSG,ICD10C,ICD10-I34,20314
23131,2014,DINSG,ICD10C,ICD10-S29,780
23131,2023,DINSG,ICD10C,ICD10-F90,6573
23131,2022,DINSG,ICD10C,ICD10-R15,1915
23131,2018,DINSG,ICD10C,ICD10-E64,-
23131,2022,DINSG,ICD10C,ICD10-B00,5052
23131,2014,DINSG,ICD10C,ICD10-P53,8
23131,2021,DINSG,ICD10C,ICD10-B16,244
23131,2018,DINSG,ICD10C,ICD10-S39,5691
23131,2018,DINSG,ICD10C,ICD10-O43,2572
23131,2019,DINSG,ICD10C,ICD10-S23,510
23131,2022,DINSG,ICD10C,ICD10-E86,129470
23131,2019,DINSG,ICD10C,ICD10-I44,32894
23131,2014,DINSG,ICD10C,ICD10-F74,32
23131,2022,DINSG,ICD10C,ICD10-S35,326
23131,2023,DINSG,ICD10C,ICD10-E70,129
23131,2020,DINSG,ICD10C,ICD10-H59,768
23131,2023,DINSG,ICD10C,ICD10-U85,-
23131,2014,DINSG,ICD10C,ICD10-R09,5629
23131,2022,DINSG,ICD10C,ICD10-O65,10264
23131,2014,DINSG,ICD10C,ICD10-R93,3223
23131,2018,DINSG,ICD10C,ICD10-S13,16093
23131,2023,DINSG,ICD10C,ICD10-D50,44914
23131,2020,DINSG,ICD10C,ICD10-T52,226
23131,2022,DINSG,ICD10C,ICD10-D66,160
23131,2018,DINSG,ICD10C,ICD10-C24,8352
23131,2023,DINSG,ICD10C,ICD10-S45,158
23131,2021,DINSG,ICD10C,ICD10-Z54,-
23131,2020,DINSG,ICD10C,ICD10-I79,-
23131,2017,DINSG,ICD10C,ICD10-Z63,9
23131,2016,DINSG,ICD10C,ICD10-J64,68
23131,2014,DINSG,ICD10C,ICD10-C14,542
23131,2023,DINSG,ICD10C,ICD10-C30,2620
23131,2014,DINSG,ICD10C,ICD10-D34,2314
23131,2022,DINSG,ICD10C,ICD10-C46,246
23131,2023,DINSG,ICD10C,ICD10-G26,-
23131,2023,DINSG,ICD10C,ICD10-T65,876
23131,2021,DINSG,ICD10C,ICD10-N35,10247
23131,2020,DINSG,ICD10C,ICD10-J99,-
23131,2016,DINSG,ICD10C,ICD10-I44,31989
23131,2015,DINSG,ICD10C,ICD10-F84,2523
23131,2017,DINSG,ICD10C,ICD10-L04,4587
23131,2014,DINSG,ICD10C,ICD10-Q73,103
23131,2018,DINSG,ICD10C,ICD10-Q83,2451
23131,2018,DINSG,ICD10C,ICD10-D44,2130
23131,2022,DINSG,ICD10C,ICD10-A90,-
23131,2019,DINSG,ICD10C,ICD10-T43,4478
23131,2019,DINSG,ICD10C,ICD10-G04,10141
23131,2018,DINSG,ICD10C,ICD10-T59,2576
23131,2016,DINSG,ICD10C,ICD10-R90,1578
23131,2018,DINSG,ICD10C,ICD10-I32,-
23131,2014,DINSG,ICD10C,ICD10-O14,14530
23131,2021,DINSG,ICD10C,ICD10-E74,880
23131,2022,DINSG,ICD10C,ICD10-G12,7723
23131,2019,DINSG,ICD10C,ICD10-J60,357
23131,2020,DINSG,ICD10C,ICD10-S33,950
23131,2022,DINSG,ICD10C,ICD10-K08,5438
23131,2022,DINSG,ICD10C,ICD10-H32,-
23131,2016,DINSG,ICD10C,ICD10-B17,1353
23131,2019,DINSG,ICD10C,ICD10-K80,233928
23131,2023,DINSG,ICD10C,ICD10-I60,9350
23131,2015,DINSG,ICD10C,ICD10-Q62,4395
23131,2017,DINSG,ICD10C,ICD10-C45,6005
23131,2023,DINSG,ICD10C,ICD10-J80,1711
23131,2017,DINSG,ICD10C,ICD10-D65,44
23131,2023,DINSG,ICD10C,ICD10-G20,44677
23131,2019,DINSG,ICD10C,ICD10-I40,4466
23131,2020,DINSG,ICD10C,ICD10-T53,27
23131,2016,DINSG,ICD10C,ICD10-T20,2263
23131,2017,DINSG,ICD10C,ICD10-A05,1017
23131,2018,DINSG,ICD10C,ICD10-N48,6811
23131,2020,DINSG,ICD10C,ICD10-P83,838
23131,2022,DINSG,ICD10C,ICD10-L28,2253
23131,2015,DINSG,ICD10C,ICD10-B09,499
23131,2015,DINSG,ICD10C,ICD10-S18,1
23131,2018,DINSG,ICD10C,ICD10-K72,4642
23131,2016,DINSG,ICD10C,ICD10-Q70,622
23131,2022,DINSG,ICD10C,ICD10-I52,-
23131,2016,DINSG,ICD10C,ICD10-C37,1163
23131,2023,DINSG,ICD10C,ICD10-F00,-
23131,2019,DINSG,ICD10C,ICD10-H20,2699
23131,2023,DINSG,ICD10C,ICD10-L10,1367
23131,2016,DINSG,ICD10C,ICD10-T46,1075
23131,2020,DINSG,ICD10C,ICD10-T79,4711
23131,2022,DINSG,ICD10C,ICD10-D62,3416
23131,2014,DINSG,ICD10C,ICD10-R74,3696
23131,2019,DINSG,ICD10C,ICD10-R26,42219
23131,2023,DINSG,ICD10C,ICD10-E90,-
23131,2021,DINSG,ICD10C,ICD10-I44,31592
23131,2020,DINSG,ICD10C,ICD10-Z89,3
23131,2019,DINSG,ICD10C,ICD10-M10,10551
23131,2015,DINSG,ICD10C,ICD10-A99,4
23131,2018,DINSG,ICD10C,ICD10-L92,1831
23131,2023,DINSG,ICD10C,ICD10-O96,-
23131,2015,DINSG,ICD10C,ICD10-R82,254
23131,2018,DINSG,ICD10C,ICD10-Z41,6469
23131,2021,DINSG,ICD10C,ICD10-J64,64
23131,2023,DINSG,ICD10C,ICD10-N76,4962
23131,2023,DINSG,ICD10C,ICD10-D70,4400
23131,2018,DINSG,ICD10C,ICD10-O68,75124
23131,2022,DINSG,ICD10C,ICD10-M48,103516
23131,2019,DINSG,ICD10C,ICD10-P96,2370
23131,2022,DINSG,ICD10C,ICD10-K92,53816
23131,2015,DINSG,ICD10C,ICD10-T38,494
23131,2016,DINSG,ICD10C,ICD10-S00,73373
23131,2014,DINSG,ICD10C,ICD10-Q54,3597
23131,2019,DINSG,ICD10C,ICD10-Q06,384
23131,2018,DINSG,ICD10C,ICD10-M02,2233
23131,2017,DINSG,ICD10C,ICD10-B25,2089
23131,2020,DINSG,ICD10C,ICD10-R13,10592
23131,2021,DINSG,ICD10C,ICD10-C34,181644
23131,2019,DINSG,ICD10C,ICD10-G00,1553
23131,2018,DINSG,ICD10C,ICD10-F82,370
23131,2019,DINSG,ICD10C,ICD10-N30,46376
23131,2016,DINSG,ICD10C,ICD10-G07,-
23131,2015,DINSG,ICD10C,ICD10-O48,36340
23131,2015,DINSG,ICD10C,ICD10-K52,64959
23131,2016,DINSG,ICD10C,ICD10-L80,36
23131,2017,DINSG,ICD10C,ICD10-H35,29499
23131,2020,DINSG,ICD10C,ICD10-M23,57055
23131,2020,DINSG,ICD10C,ICD10-B24,123
23131,2019,DINSG,ICD10C,ICD10-J86,9206
23131,2023,DINSG,ICD10C,ICD10-H66,13604
23131,2015,DINSG,ICD10C,ICD10-F89,551
23131,2020,DINSG,ICD10C,ICD10-L03,41301
23131,2016,DINSG,ICD10C,ICD10-C11,2051
23131,2016,DINSG,ICD10C,ICD10-Q96,36
23131,2017,DINSG,ICD10C,ICD10-R14,1932
23131,2016,DINSG,ICD10C,ICD10-A81,697
23131,2016,DINSG,ICD10C,ICD10-D31,796
23131,2014,DINSG,ICD10C,ICD10-K44,11220
23131,2020,DINSG,ICD10C,ICD10-R39,3016
23131,2017,DINSG,ICD10C,ICD10-T54,295
23131,2015,DINSG,ICD10C,ICD10-L72,11414
23131,2020,DINSG,ICD10C,ICD10-Z63,4
23131,2016,DINSG,ICD10C,ICD10-N10,38041
23131,2020,DINSG,ICD10C,ICD10-S59,64
23131,2020,DINSG,ICD10C,ICD10-O89,279
23131,2020,DINSG,ICD10C,ICD10-C44,81008
23131,2023,DINSG,ICD10C,ICD10-I86,2391
23131,2022,DINSG,ICD10C,ICD10-H58,-
23131,2015,DINSG,ICD10C,ICD10-C03,1991
23131,2016,DINSG,ICD10C,ICD10-P76,163
23131,2016,DINSG,ICD10C,ICD10-D57,1565
23131,2022,DINSG,ICD10C,ICD10-T51,655
23131,2016,DINSG,ICD10C,ICD10-O30,5799
23131,2017,DINSG,ICD10C,ICD10-E85,2334
23131,2021,DINSG,ICD10C,ICD10-S23,301
23131,2015,DINSG,ICD10C,ICD10-N02,961
23131,2014,DINSG,ICD10C,ICD10-L64,37
23131,2016,DINSG,ICD10C,ICD10-P50,28
23131,2022,DINSG,ICD10C,ICD10-I78,771
23131,2015,DINSG,ICD10C,ICD10-M92,843
23131,2016,DINSG,ICD10C,ICD10-S26,489
23131,2014,DINSG,ICD10C,ICD10-A65,-
23131,2019,DINSG,ICD10C,ICD10-A17,130
23131,2020,DINSG,ICD10C,ICD10-O63,7352
23131,2018,DINSG,ICD10C,ICD10-L08,3888
23131,2021,DINSG,ICD10C,ICD10-G04,9140
23131,2022,DINSG,ICD10C,ICD10-J98,14927
23131,2015,DINSG,ICD10C,ICD10-O22,952
23131,2020,DINSG,ICD10C,ICD10-N43,9359
23131,2016,DINSG,ICD10C,ICD10-E77,58
23131,2021,DINSG,ICD10C,ICD10-T43,4230
23131,2023,DINSG,ICD10C,ICD10-H40,68814
23131,2021,DINSG,ICD10C,ICD10-F94,1572
23131,2019,DINSG,ICD10C,ICD10-M36,-
23131,2017,DINSG,ICD10C,ICD10-S34,285
23131,2020,DINSG,ICD10C,ICD10-A04,29911
23131,2014,DINSG,ICD10C,ICD10-M84,22892
23131,2016,DINSG,ICD10C,ICD10-R06,39208
23131,2019,DINSG,ICD10C,ICD10-Z75,2
23131,2023,DINSG,ICD10C,ICD10-T60,73
23131,2014,DINSG,ICD10C,ICD10-E35,-
23131,2023,DINSG,ICD10C,ICD10-C77,11685
23131,2016,DINSG,ICD10C,ICD10-H01,263
23131,2016,DINSG,ICD10C,ICD10-M17,186494
23131,2022,DINSG,ICD10C,ICD10-S32,96348
23131,2017,DINSG,ICD10C,ICD10-N45,15174
23131,2018,DINSG,ICD10C,ICD10-C49,15090
23131,2018,DINSG,ICD10C,ICD10-U52,1
23131,2019,DINSG,ICD10C,ICD10-D77,-
23131,2015,DINSG,ICD10C,ICD10-G83,4086
23131,2017,DINSG,ICD10C,ICD10-O65,12753
23131,2021,DINSG,ICD10C,ICD10-P74,693
23131,2021,DINSG,ICD10C,ICD10-R04,22380
23131,2019,DINSG,ICD10C,ICD10-F07,7937
23131,2023,DINSG,ICD10C,ICD10-U80,-
23131,2019,DINSG,ICD10C,ICD10-Z76,2483
23131,2023,DINSG,ICD10C,ICD10-B57,2
23131,2016,DINSG,ICD10C,ICD10-N37,-
23131,2022,DINSG,ICD10C,ICD10-T52,172
23131,2020,DINSG,ICD10C,ICD10-G14,-
23131,2018,DINSG,ICD10C,ICD10-S12,11528
23131,2014,DINSG,ICD10C,ICD10-F55,446
23131,2015,DINSG,ICD10C,ICD10-L99,-
23131,2015,DINSG,ICD10C,ICD10-M09,-
23131,2018,DINSG,ICD10C,ICD10-A93,3
23131,2021,DINSG,ICD10C,ICD10-S24,450
23131,2019,DINSG,ICD10C,ICD10-C31,1938
23131,2015,DINSG,ICD10C,ICD10-F63,1215
23131,2018,DINSG,ICD10C,ICD10-D69,11683
23131,2016,DINSG,ICD10C,ICD10-G91,12769
23131,2018,DINSG,ICD10C,ICD10-A09,159465
23131,2016,DINSG,ICD10C,ICD10-J67,1935
23131,2015,DINSG,ICD10C,ICD10-I39,-
23131,2022,DINSG,ICD10C,ICD10-B49,68
23131,2014,DINSG,ICD10C,ICD10-B85,29
23131,2015,DINSG,ICD10C,ICD10-D23,3331
23131,2015,DINSG,ICD10C,ICD10-H19,-
23131,2019,DINSG,ICD10C,ICD10-B37,7228
23131,2022,DINSG,ICD10C,ICD10-T78,28797
23131,2016,DINSG,ICD10C,ICD10-K61,31713
23131,2016,DINSG,ICD10C,ICD10-E51,1261
23131,2023,DINSG,ICD10C,ICD10-Z95,37
23131,2020,DINSG,ICD10C,ICD10-E84,3853
23131,2015,DINSG,ICD10C,ICD10-N29,-
23131,2023,DINSG,ICD10C,ICD10-R20,19616
23131,2016,DINSG,ICD10C,ICD10-F71,2633
23131,2015,DINSG,ICD10C,ICD10-Z22,176
23131,2019,DINSG,ICD10C,ICD10-T40,1297
23131,2016,DINSG,ICD10C,ICD10-I47,65121
23131,2016,DINSG,ICD10C,ICD10-P77,143
23131,2020,DINSG,ICD10C,ICD10-D64,18358
23131,2014,DINSG,ICD10C,ICD10-D15,1317
23131,2023,DINSG,ICD10C,ICD10-S40,2895
23131,2016,DINSG,ICD10C,ICD10-L81,204
23131,2016,DINSG,ICD10C,ICD10-H27,4672
23131,2015,DINSG,ICD10C,ICD10-E43,728
23131,2022,DINSG,ICD10C,ICD10-Z87,2
23131,2019,DINSG,ICD10C,ICD10-C57,3516
23131,2016,DINSG,ICD10C,ICD10-Z30,284
23131,2020,DINSG,ICD10C,ICD10-L04,3314
23131,2023,DINSG,ICD10C,ICD10-H67,-
23131,2022,DINSG,ICD10C,ICD10-R12,239
23131,2023,DINSG,ICD10C,ICD10-A37,317
23131,2019,DINSG,ICD10C,ICD10-U60,-
23131,2018,DINSG,ICD10C,ICD10-T32,-
23131,2022,DINSG,ICD10C,ICD10-C43,24953
23131,2014,DINSG,ICD10C,ICD10-U24,-
23131,2018,DINSG,ICD10C,ICD10-S38,37
23131,2018,DINSG,ICD10C,ICD10-O42,93237
23131,2023,DINSG,ICD10C,ICD10-N50,3040
23131,2023,DINSG,ICD10C,ICD10-D71,55
23131,2019,DINSG,ICD10C,ICD10-P70,12183
23131,2015,DINSG,ICD10C,ICD10-Z48,1141
23131,2023,DINSG,ICD10C,ICD10-S66,7280
23131,2022,DINSG,ICD10C,ICD10-M22,9474
23131,2018,DINSG,ICD10C,ICD10-D43,5768
23131,2022,DINSG,ICD10C,ICD10-L02,41857
23131,2019,DINSG,ICD10C,ICD10-G01,-
23131,2018,DINSG,ICD10C,ICD10-N22,-
23131,2022,DINSG,ICD10C,ICD10-B23,105
23131,2018,DINSG,ICD10C,ICD10-T58,3438
23131,2023,DINSG,ICD10C,ICD10-M30,1363
23131,2023,DINSG,ICD10C,ICD10-T86,12901
23131,2014,DINSG,ICD10C,ICD10-S94,42
23131,2023,DINSG,ICD10C,ICD10-C51,6658
23131,2019,DINSG,ICD10C,ICD10-S46,12951
23131,2018,DINSG,ICD10C,ICD10-R18,8373
23131,2023,DINSG,ICD10C,ICD10-G47,67346
23131,2019,DINSG,ICD10C,ICD10-I67,20141
23131,2022,DINSG,ICD10C,ICD10-F19,25602
23131,2022,DINSG,ICD10C,ICD10-S58,25
23131,2023,DINSG,ICD10C,ICD10-Q00,8
23131,2019,DINSG,ICD10C,ICD10-F91,3643
23131,2018,DINSG,ICD10C,ICD10-E63,81
23131,2014,DINSG,ICD10C,ICD10-I05,768
23131,2022,DINSG,ICD10C,ICD10-O88,98
23131,2015,DINSG,ICD10C,ICD10-J33,2356
23131,2021,DINSG,ICD10C,ICD10-B15,404
23131,2016,DINSG,ICD10C,ICD10-U40,-
23131,2019,DINSG,ICD10C,ICD10-H47,6725
23131,2021,DINSG,ICD10C,ICD10-N34,585
23131,2018,DINSG,ICD10C,ICD10-B03,1
23131,2019,DINSG,ICD10C,ICD10-S20,23643
23131,2015,DINSG,ICD10C,ICD10-T12,1
23131,2019,DINSG,ICD10C,ICD10-D51,2618
23131,2022,DINSG,ICD10C,ICD10-D89,366
23131,2017,DINSG,ICD10C,ICD10-A06,84
23131,2022,DINSG,ICD10C,ICD10-Z61,-
23131,2017,DINSG,ICD10C,ICD10-L05,30418
23131,2015,DINSG,ICD10C,ICD10-I13,1896
23131,2016,DINSG,ICD10C,ICD10-Z56,1
